ds,Type,Max_Temp,Min_Temp,Temp_Range,Precipitation,Humidity
2006-07,Historical,30.22741935483871,26.30290322580645,3.924516129032259,12.534516129032259,89.58387096774193
2006-08,Historical,30.05516129032258,25.55838709677419,4.49677419354839,7.669999999999999,88.79322580645162
2006-09,Historical,30.120333333333335,25.636666666666667,4.483666666666668,12.438333333333333,86.42966666666666
2006-10,Historical,30.070645161290326,24.31935483870968,5.7512903225806475,1.248709677419355,82.99741935483871
2006-11,Historical,27.499333333333333,19.299,8.200333333333333,0.3986666666666666,80.265
2006-12,Historical,25.021290322580644,14.72709677419355,10.294193548387094,0.0022580645161290325,75.89129032258064
2007-01,Historical,24.394193548387097,12.604516129032259,11.789677419354838,0.0,66.17870967741935
2007-02,Historical,26.31357142857143,15.894642857142857,10.418928571428571,3.021785714285715,68.49321428571429
2007-03,Historical,31.34967741935484,19.05548387096774,12.2941935483871,0.7796774193548388,55.619354838709675
2007-04,Historical,31.903333333333332,24.27,7.633333333333333,5.251,74.19366666666666
2007-05,Historical,31.780322580645162,26.00225806451613,5.778064516129032,6.3109677419354835,78.9558064516129
2007-06,Historical,30.490000000000002,26.634999999999998,3.855000000000004,22.680999999999997,88.17766666666667
2007-07,Historical,29.75774193548387,26.198064516129033,3.5596774193548377,27.896129032258063,90.18032258064517
2007-08,Historical,30.146451612903224,26.050967741935484,4.09548387096774,11.969354838709679,88.92258064516129
2007-09,Historical,29.605666666666664,25.772666666666666,3.8329999999999984,14.158333333333333,89.00066666666666
2007-10,Historical,28.86774193548387,23.49516129032258,5.372580645161289,12.13258064516129,86.42548387096774
2007-11,Historical,28.081666666666667,20.785666666666668,7.295999999999999,3.6563333333333334,83.39566666666666
2007-12,Historical,24.149677419354838,14.620645161290323,9.529032258064515,0.0,81.64322580645161
2008-01,Historical,23.608709677419355,13.560967741935483,10.047741935483872,1.3141935483870968,79.53064516129032
2008-02,Historical,25.247241379310342,14.155172413793103,11.092068965517239,0.31068965517241376,68.92310344827587
2008-03,Historical,30.817419354838712,21.48709677419355,9.330322580645163,0.30709677419354836,70.1716129032258
2008-04,Historical,34.35733333333334,24.584999999999997,9.77233333333334,0.16,62.852
2008-05,Historical,32.63483870967742,26.70193548387097,5.932903225806449,4.4235483870967744,72.9016129032258
2008-06,Historical,30.531,26.238333333333333,4.2926666666666655,14.726333333333335,85.306
2008-07,Historical,29.62451612903226,25.792580645161287,3.8319354838709714,18.227096774193548,90.2267741935484
2008-08,Historical,29.839032258064517,25.976774193548387,3.86225806451613,17.79064516129032,89.41516129032257
2008-09,Historical,29.625999999999998,25.627,3.9989999999999988,4.912999999999999,88.18733333333333
2008-10,Historical,29.857096774193547,24.01322580645161,5.843870967741935,6.007741935483871,83.71612903225805
2008-11,Historical,28.096666666666668,19.29866666666667,8.797999999999998,0.4683333333333333,78.788
2008-12,Historical,25.62451612903226,16.910645161290322,8.713870967741936,0.5538709677419356,78.85677419354839
2009-01,Historical,25.24516129032258,14.715483870967741,10.52967741935484,0.0,72.15322580645162
2009-02,Historical,28.366071428571427,16.244642857142857,12.12142857142857,1.9132142857142855,62.74107142857143
2009-03,Historical,32.188709677419354,21.33225806451613,10.856451612903225,0.59,61.94096774193549
